Year (coverage),Area,population_group,is_synthetic,regional_smoking_history_rate,regional_binge_drinking_rate,regional_insufficient_physical_activity_rate,regional_unhealthy_diet_rate,regional_overweight_rate,regional_obesity_rate,regional_risk_score,screening_risk_category
1st Quarter 2025,NCR,Senior Citizen,1,0.008154241677444002,0.018730643853161023,0.018379923781012893,0.00391428651951037,0.03418111560297235,0.013394688469764486,0.0161,Low
2nd Quarter 2025,City of Las Piñas,Senior Citizen,1,0.05218239453791758,0.007802974884174592,0.0736405754693977,0.0509631797122653,0.04803706413069983,0.0457205559619605,0.0464,Low
1st Quarter 2025,Quirino,Senior Citizen,1,0.02106607085860198,0.030641557612511968,0.027848707309288224,0.056335780402170445,0.031998084902649215,0.005027130545802745,0.0288,Low
2nd Quarter 2025,Sorsogon,Senior Citizen,1,0.003848110927362931,0.0029894415468769875,0.016410125938175806,0.0006678539626001781,0.09512148581605394,0.008809311792392825,0.0213,Low
1st Quarter 2025,Capiz,Senior Citizen,1,0.032221090168110034,0.0059857361181864495,0.04514773306164035,0.03819772942289498,0.0,0.02271486791354341,0.024,Low
3rd Quarter 2025,Region 9,Senior Citizen,1,0.06390313352755843,0.04420818118301541,0.03748500467985815,0.03289083406936736,0.0020169529509471767,0.016142214957090315,0.0328,Low
3rd Quarter 2025,Lanao del Sur,Senior Citizen,1,0.501425855513308,0.0042775665399239545,0.021269011406844108,0.48889020912547526,0.5092086501901141,0.018773764258555134,0.2573,Moderate
2nd Quarter 2025,City of Zamboanga,Senior Citizen,1,0.05338845946431781,0.008718317454610821,0.010156390436814669,0.01896458745281323,0.01662771885673198,0.0022469890346935107,0.0184,Low
3rd Quarter 2025,Region 4A,Senior Citizen,1,0.066194747649411,0.1014738463201124,0.04966632443531827,0.009814384523938182,0.03831189884361828,0.04982167945531179,0.0525,Low
1st Quarter 2025,Pangasinan,Senior Citizen,1,0.5,0.5,0.0,0.0,0.0,0.0,0.1667,Low
3rd Quarter 2025,City of Bacolod,Senior Citizen,1,0.01840813464235624,0.037342215988779806,0.007363253856942496,0.00876577840112202,0.1328892005610098,0.0,0.0341,Low
2nd Quarter 2025,Surigao del Sur,Senior Citizen,1,0.053172205438066465,0.07034958998705222,0.06240828657747087,0.06262408286577471,0.09421665947345706,0.026197669400086318,0.0615,Low
1st Quarter 2025,Davao del Sur,Senior Citizen,1,0.042494109727364525,0.0066475934028946485,0.0049646583641871425,0.11401884887243352,0.053601480982834064,0.004543924604510266,0.0377,Low
3rd Quarter 2025,Misamis Oriental,Senior Citizen,1,0.02975432211101001,0.09854413102820746,0.0041856232939035485,0.008644222020018199,0.0022747952684258415,0.010555050045495906,0.0257,Low
2nd Quarter 2025,City of Zamboanga,Senior Citizen,1,0.01856686974180447,0.03684363214389324,0.00449666376559327,0.02567449956483899,0.03510298810559907,0.000725268349289237,0.0202,Low
2nd Quarter 2025,City of Makati,Senior Citizen,1,0.028518616318986004,0.0067335621864272515,0.12476894639556377,0.03736466860311592,0.13493530499075784,0.09611829944547134,0.0714,Low
2nd Quarter 2025,City of San Juan,Senior Citizen,1,0.0010936132983377078,0.016404199475065617,0.03433945756780402,0.018810148731408575,0.04615048118985127,0.013560804899387576,0.0217,Low
1st Quarter 2025,Eastern Samar,Senior Citizen,1,0.014635089830654173,0.01319522049342388,0.009369895985558326,0.01319522049342388,0.020416057766698185,0.0020630963637926587,0.0121,Low
2nd Quarter 2025,Zamboanga del Norte,Senior Citizen,1,0.06728538283062645,0.04118329466357309,0.03600430891614186,0.03028670865097779,0.019638713954259198,0.0,0.0324,Low
3rd Quarter 2025,BARMM,Senior Citizen,1,0.0,0.5,0.0,0.5,0.5,0.0,0.25,Moderate
3rd Quarter 2025,Abra,Senior Citizen,1,0.040782576135796306,0.015695207189216177,0.004243634548177734,0.0,0.02586744882675986,0.000717673489765352,0.0146,Low
1st Quarter 2025,Region 5,Senior Citizen,1,0.01816547436233567,0.056425334282182854,0.04080677178920559,0.027257575190082026,0.12592231918798458,0.004578823176898011,0.0455,Low
1st Quarter 2025,City of Muntinlupa,Senior Citizen,1,0.007283910650696018,0.003722887665911298,0.002751699579151829,0.002751699579151829,0.018128844286176757,0.007931369375202332,0.0071,Low
3rd Quarter 2025,City of Valenzuela,Senior Citizen,1,0.003747956940765372,0.0,0.005466944710590092,0.0006199628022318661,0.035760581637829005,0.003156174265907682,0.0081,Low
3rd Quarter 2025,Special Geographic Area (SGA),Senior Citizen,1,0.3786967418546366,0.002756892230576441,0.011278195488721804,0.02355889724310777,0.054385964912280704,0.4295739348370927,0.15,Low
1st Quarter 2025,Quirino,Senior Citizen,1,0.01804584620386929,0.02251666395708015,0.007641033978214924,0.0010567387416680215,0.033327914160299135,0.008860347910908796,0.0152,Low
3rd Quarter 2025,Caraga,Senior Citizen,1,0.04483528099125022,0.046846555875271596,0.030932526865934583,0.0466997474895766,0.024047213576839508,0.024869340536731458,0.0364,Low
2nd Quarter 2025,City of Cotabato,Senior Citizen,1,0.5005038629492778,0.01561975142761169,0.03611017803157541,0.009237487403426269,0.9638898219684245,0.009237487403426269,0.2558,Moderate
3rd Quarter 2025,CAR,Senior Citizen,1,0.037777729654813984,0.04353804842132617,0.0,0.0003789683399021179,0.04659145047425181,0.05396509160206159,0.0304,Low
2nd Quarter 2025,Rizal,Senior Citizen,1,0.019063231850117095,0.014332552693208432,0.013114754098360656,0.03292740046838408,0.001639344262295082,0.002857142857142857,0.014,Low
1st Quarter 2025,Cotabato,Senior Citizen,1,0.0,0.017382937780628608,0.0026940346375881976,0.0,0.0344772289929442,0.029313662604233483,0.014,Low
3rd Quarter 2025,Pasay City,Senior Citizen,1,0.010465682297582346,0.003164043485315593,0.026529287684569202,0.01419763102385202,0.00016225864027259452,0.005760181729677106,0.01,Low
2nd Quarter 2025,Batanes,Senior Citizen,1,0.03691886964448496,0.016864175022789425,0.05560619872379216,0.022789425706472195,0.010483135824977211,0.022789425706472195,0.0276,Low
1st Quarter 2025,City of Dagupan,Senior Citizen,1,0.011827079934747145,0.03833605220228385,0.004893964110929853,0.0,0.016721044045676998,0.006117455138662317,0.013,Low
2nd Quarter 2025,City of Tacloban,Senior Citizen,1,0.005815831987075929,0.004684975767366721,0.0,0.006865912762520194,0.0038772213247172858,0.011631663974151859,0.0055,Low
1st Quarter 2025,Ifugao,Senior Citizen,1,0.02506927035228922,0.014645731626863702,0.006927035228922022,0.0,0.0,0.006531204644412192,0.0089,Low
1st Quarter 2025,Region 10,Senior Citizen,1,0.028145614761081766,0.07976315084832404,0.01573111657457219,0.009207419488327937,0.017264672232905724,0.010759231761641634,0.0268,Low
1st Quarter 2025,Region 3,Senior Citizen,1,0.020507439115617986,0.007096251350677416,0.024806749231152857,0.012596625384423573,0.012530130496218104,0.006065580583492644,0.0139,Low
2nd Quarter 2025,City of Pasig,Senior Citizen,1,0.0026904614431712604,0.023304428615670485,0.0,0.0,0.16688603282750078,0.01043279653143388,0.0339,Low
2nd Quarter 2025,City of Taguig,Senior Citizen,1,0.009511267193444542,0.0021949078138718174,0.004780021461320847,0.0008535752609501512,0.0,0.008974734172275876,0.0044,Low
2nd Quarter 2025,City of Taguig,Senior Citizen,1,0.004429752066115703,0.0040330578512396695,0.01894214876033058,0.004066115702479339,0.0,0.010611570247933884,0.007,Low
1st Quarter 2025,Catanduanes,Senior Citizen,1,0.025111111111111112,0.147,0.008444444444444444,0.004222222222222222,0.33855555555555555,0.0007777777777777777,0.0874,Low
2nd Quarter 2025,Quezon,Senior Citizen,1,0.0,0.0213156927600147,0.0675303197353914,0.02324513046674017,0.024255788313120176,0.09739066519661889,0.039,Low
3rd Quarter 2025,Region 6,Senior Citizen,1,0.014863469547966449,0.005810423571177206,0.0013941149400395225,0.030616388294848543,0.02282210629304644,0.011294071241013663,0.0145,Low
2nd Quarter 2025,Romblon,Senior Citizen,1,0.100104821802935,0.1519916142557652,0.036163522012578615,0.039832285115303984,0.04821802935010482,0.016247379454926623,0.0654,Low
1st Quarter 2025,Catanduanes,Senior Citizen,1,0.08151709401709402,0.08536324786324787,0.012072649572649573,0.0,0.3251068376068376,0.0,0.084,Low
1st Quarter 2025,City of Mandaluyong,Senior Citizen,1,0.021104742053152683,0.013201320132013201,0.035695674830640955,0.025273579989577907,0.17474379016849054,0.03482716692721904,0.0508,Low
2nd Quarter 2025,Pampanga,Senior Citizen,1,0.03005499100377588,0.02065330326144801,0.026709916119713135,0.003965941055725906,0.022896023922353716,0.013507006918223055,0.0196,Low
3rd Quarter 2025,City of Malabon,Senior Citizen,1,0.03262867647058824,0.08532475490196079,0.020986519607843136,0.0013786764705882354,0.0,0.00015318627450980392,0.0234,Low
1st Quarter 2025,Ilocos Norte,Senior Citizen,1,0.0019405551461557358,0.011495946941783346,0.004839105870793417,0.0021616310488823385,0.05814296241709654,0.0,0.0131,Low
1st Quarter 2025,Occidental Mindoro,Senior Citizen,1,0.09735254691689008,0.0388739946380697,0.028317694369973192,0.019939678284182305,0.023626005361930293,0.030328418230563002,0.0397,Low
2nd Quarter 2025,City of Butuan,Senior Citizen,1,0.033373063170441,0.04767580452920143,0.0,0.027860548271752085,0.11412395709177592,0.005065554231227652,0.038,Low
1st Quarter 2025,Camarines Sur,Senior Citizen,1,0.06561453849832616,0.014347202295552367,0.1234337637494022,0.0629842180774749,0.07140124342419894,0.020946915351506456,0.0598,Low
3rd Quarter 2025,Region 6,Senior Citizen,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Agusan del Sur,Senior Citizen,1,0.0,0.005794548488781754,0.027303912479139627,0.03207862043389579,0.011635453365473763,0.0037548674207305765,0.0134,Low
3rd Quarter 2025,Agusan del Sur,Senior Citizen,1,0.06727426875794829,0.03760067825349724,0.06430690970750318,0.027130139889783807,0.027469266638406105,0.027469266638406105,0.0419,Low
1st Quarter 2025,Mountain Province,Senior Citizen,1,0.025889967637540454,0.0015065282892534316,0.014451512108023657,0.009039169735520589,0.016739203213927016,0.03308782501952907,0.0168,Low
3rd Quarter 2025,Bohol,Senior Citizen,1,0.01468094944512947,0.062307336621454996,0.1466553637484587,0.19293310727496918,0.05698982737361282,0.20210388409371147,0.1126,Low
2nd Quarter 2025,City of Pasig,Senior Citizen,1,0.022440944881889763,0.026771653543307086,0.01447944006999125,0.006255468066491688,0.2531933508311461,0.0015310586176727908,0.0541,Low
2nd Quarter 2025,Isabela,Senior Citizen,1,0.045788213244481464,0.05168419408579759,0.005028286824934055,0.10673070248507566,0.0095055879494655,0.014520859364153824,0.0389,Low
2nd Quarter 2025,Eastern Samar,Senior Citizen,1,0.012265512265512266,0.032868366201699535,0.0,0.0010822510822510823,0.029822029822029823,0.0,0.0127,Low
2nd Quarter 2025,City of General Santos,Senior Citizen,1,0.01401643305944901,0.003987433542774287,0.008699855002416627,0.0030207829869502174,0.018124697921701304,0.21326727887868535,0.0435,Low
1st Quarter 2025,Sulu,Senior Citizen,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0833,Low
2nd Quarter 2025,City of Olongapo,Senior Citizen,1,0.015011427384167879,0.020517348846873052,0.0,0.008414710159983378,0.011219613546644504,0.019478495740702265,0.0124,Low
3rd Quarter 2025,Ifugao,Senior Citizen,1,0.013750337018064168,0.0,0.005527096252359126,0.0028309517390132113,0.040846589377190615,0.11822593691021839,0.0302,Low
1st Quarter 2025,Sulu,Senior Citizen,1,0.10353753235547886,0.001725625539257981,0.0,0.008628127696289905,0.5621225194132873,0.0,0.1127,Low
3rd Quarter 2025,Misamis Oriental,Senior Citizen,1,0.0136074400391581,0.2976505139500734,0.005922662750856583,0.0,0.006167400881057269,0.009544787077826725,0.0555,Low
3rd Quarter 2025,Nueva Vizcaya,Senior Citizen,1,0.009857929834734706,0.02866772977674688,0.02877645694404175,0.014351986082922586,0.03356045230501595,0.008190779936213395,0.0206,Low
1st Quarter 2025,Cebu,Senior Citizen,1,0.004033409480296973,0.06747037407195888,0.06684573101085094,0.14244538834951456,0.03473015419760137,0.0032659908623643634,0.0531,Low
3rd Quarter 2025,Region 11,Senior Citizen,1,0.023925318158759565,0.05397670879375372,0.1898972187300117,0.12798032598866318,0.06863296499702243,0.0,0.0774,Low
2nd Quarter 2025,Camarines Norte,Senior Citizen,1,0.05375073833431778,0.1692262256349675,0.005020673360897815,0.0,0.022150029533372712,0.012108682811577082,0.0437,Low
2nd Quarter 2025,Region 5,Senior Citizen,1,0.008037240764141827,0.060432617260090686,0.026546123541217572,0.039675165390619195,0.0928045789043336,0.00783282539210585,0.0392,Low
2nd Quarter 2025,Abra,Senior Citizen,1,0.04901112484548826,0.016563658838071694,0.0,0.0051297898640296664,0.043448702101359704,0.0016069221260815822,0.0193,Low
1st Quarter 2025,Biliran,Senior Citizen,1,0.0,0.06310679611650485,0.0024271844660194173,0.0825242718446602,0.041531823085221145,0.004584681769147788,0.0324,Low
2nd Quarter 2025,City of Malabon,Senior Citizen,1,0.008716206234303442,0.09890678091298567,0.002215984635839858,0.003767173880927759,0.015290293987295022,0.010119663170335353,0.0232,Low
1st Quarter 2025,Mountain Province,Senior Citizen,1,0.006893382352941176,0.0,0.004332983193277311,0.0,0.0898765756302521,0.09814863445378151,0.0332,Low
2nd Quarter 2025,City of Manila,Senior Citizen,1,0.0035100459937061246,0.003570564028080368,0.006414911643669813,0.008654078915516825,0.0012103606874848704,0.011922052771725974,0.0059,Low
1st Quarter 2025,Sarangani,Senior Citizen,1,0.048503101681201116,0.0222062393239234,0.005214420569990111,0.012271869100062933,0.05974107704755911,0.00633821810662591,0.0257,Low
1st Quarter 2025,Surigao del Sur,Senior Citizen,1,0.01987179487179487,0.10531135531135531,0.07257326007326008,0.10952380952380952,0.1070054945054945,0.012591575091575092,0.0711,Low
1st Quarter 2025,Cotabato,Senior Citizen,1,0.11223710696189353,0.017248559727910045,0.00027764281252169086,0.001353508711043243,0.028076629416255987,0.03675296730755882,0.0327,Low
1st Quarter 2025,Laguna,Senior Citizen,1,0.057269004351164575,0.0495904786281034,0.04191195290504223,0.002623496288712567,0.03167391860762733,0.004479140005119018,0.0313,Low
3rd Quarter 2025,Davao Occidental,Senior Citizen,1,0.06978113651977623,0.03484149573068996,0.1580135440180587,0.09839042104230052,0.040239473942486996,0.0,0.0669,Low
1st Quarter 2025,City of Pasig,Senior Citizen,1,0.008674561901848534,0.023467202726915177,0.007363544989730368,0.0,0.1530393742079273,0.0,0.0321,Low
1st Quarter 2025,Quezon,Senior Citizen,1,0.10180572851805729,0.026385429638854298,0.039383561643835614,0.03284557907845579,0.11192403486924035,0.07137297633872976,0.064,Low
2nd Quarter 2025,City of Dagupan,Senior Citizen,1,0.012665862484921592,0.04302372336147969,0.0,0.0,0.031966224366706875,0.01588258946521914,0.0173,Low
3rd Quarter 2025,City of Isabela,Senior Citizen,1,0.00045090180360721443,0.037625250501002,0.016783567134268536,0.11327655310621243,0.020190380761523047,0.0027054108216432865,0.0318,Low
2nd Quarter 2025,Region 6,Senior Citizen,1,0.029928138248322276,0.017105188114294404,0.013540617098534248,0.005560730784585844,0.02185794946864128,0.002371627915819091,0.0151,Low
3rd Quarter 2025,Surigao del Norte,Senior Citizen,1,0.0530737810868104,0.04854971304482705,0.07194560777622667,0.05909725453699395,0.03743343157023939,0.011452355100563569,0.0469,Low
1st Quarter 2025,City of Valenzuela,Senior Citizen,1,0.007616608250202211,0.0,0.0018873011593421407,0.0067403612833647885,0.0016850903208411971,0.009908331086546238,0.0046,Low
2nd Quarter 2025,Occidental Mindoro,Senior Citizen,1,0.09361857743646004,0.0014627902724446882,0.056591698665203874,0.05558603035289816,0.03254708356189431,0.012159444139696472,0.042,Low
1st Quarter 2025,Aurora,Senior Citizen,1,0.04163526752072343,0.06424265259984928,0.011680482290881688,0.006970610399397136,0.00904295403165034,0.030331574981160514,0.0273,Low
1st Quarter 2025,Davao del Norte,Senior Citizen,1,0.05871886120996441,0.02206405693950178,0.12730045754956787,0.1674123029994916,0.11637010676156584,0.002287747839349263,0.0824,Low
2nd Quarter 2025,City of Cebu,Senior Citizen,1,0.017184880353604635,0.0,0.00022862368541380886,0.18941472336534065,0.01764212772443225,0.04218106995884774,0.0444,Low
3rd Quarter 2025,Aklan,Senior Citizen,1,0.006069856595200909,0.032443560982535855,0.042276018742013345,0.015511855743291211,0.02679965923612097,0.008519096975720574,0.0219,Low
3rd Quarter 2025,Negros Occidental,Senior Citizen,1,0.008273638021728213,0.06474848669080913,0.002669768179535302,0.0069387539319605614,0.05833839972509318,0.005061986201792181,0.0243,Low
1st Quarter 2025,City of Pasig,Senior Citizen,1,0.010497845420372237,0.029797377830750895,0.006738791601723664,0.00735766021820849,0.07341615476299625,6.876317960942514e-05,0.0213,Low
2nd Quarter 2025,Marinduque,Senior Citizen,1,0.02374611628939192,0.005992010652463382,0.00022192632046160674,0.0037727474478473147,0.010652463382157125,0.0230803373280071,0.0112,Low
1st Quarter 2025,Cotabato,Senior Citizen,1,0.08914032567049808,0.009339080459770116,0.007183908045977011,0.009458812260536398,0.04621647509578544,0.020174808429118774,0.0303,Low
2nd Quarter 2025,City of Cagayan De Oro,Senior Citizen,1,0.01965970832141836,0.11216757220474692,0.006219616814412353,0.0,0.03231341149556763,0.007935373177008865,0.0297,Low
1st Quarter 2025,Leyte,Senior Citizen,1,0.05452779576357414,0.007399870502266211,0.015354731292202387,0.011793543612986773,0.022615854222551104,0.0048561650171122005,0.0194,Low
1st Quarter 2025,Zamboanga Sibugay,Senior Citizen,1,0.020403484640073362,0.03956245496823214,0.021746250081875942,0.03379838868146984,0.017586952249950875,0.015294425885897687,0.0247,Low
1st Quarter 2025,Apayao,Senior Citizen,1,0.022669337217771302,0.0312272396212673,0.0006372906045156591,0.0,0.06900946831755281,0.043517844136926435,0.0278,Low
3rd Quarter 2025,Samar,Senior Citizen,1,0.04958170663692136,0.017345231455660904,0.0046291132180702734,0.0,0.008700501952035694,0.0025097601784718347,0.0138,Low
2nd Quarter 2025,Davao del Sur,Senior Citizen,1,0.036345949770074285,0.06716483905199859,0.2900159179342059,0.12610541209763,0.07180756986204458,0.0,0.0986,Low
2nd Quarter 2025,Bulacan,Senior Citizen,1,0.05524645403965207,0.043609434997257265,0.03683096935976804,0.03608651359611316,0.05273881357260403,0.0,0.0374,Low
1st Quarter 2025,City of General Santos,Senior Citizen,1,0.011956521739130435,0.0125,0.01956521739130435,0.02309782608695652,0.04619565217391304,0.005706521739130435,0.0198,Low
1st Quarter 2025,City of Olongapo,Senior Citizen,1,0.014214762801849632,0.016441171433464633,0.0,0.0,0.0,0.0,0.0051,Low
2nd Quarter 2025,Region 11,Senior Citizen,1,0.07058018689412245,0.09316322668917935,0.20540886728188407,0.09152571977526128,0.028390730983086372,0.015807400075689208,0.0841,Low
2nd Quarter 2025,Northern Samar,Senior Citizen,1,0.004913294797687861,0.02213047068538398,0.009991742361684559,0.017010734929810076,0.025433526011560695,0.013212221304706853,0.0154,Low
3rd Quarter 2025,Iloilo,Senior Citizen,1,0.023407970910482752,0.02590785129898091,0.0,0.0,0.008875173436677672,0.00523898378068035,0.0106,Low
2nd Quarter 2025,Davao Oriental,Senior Citizen,1,0.03406033820138355,0.08258070714834742,0.07710415065334358,0.1445042275172944,0.010857033051498847,0.0003843197540353574,0.0582,Low
1st Quarter 2025,Camarines Norte,Senior Citizen,1,0.25961188599151,0.07895694360218314,0.012674348089751365,0.03553668890236507,0.1802910855063675,0.007337780473013948,0.0957,Low
3rd Quarter 2025,Laguna,Senior Citizen,1,0.04387997995489852,0.015973440240541217,0.0,0.05039463793535455,0.0015973440240541219,0.04450638937609622,0.0261,Low
2nd Quarter 2025,Region 2,Senior Citizen,1,0.0,0.0,0.0,0.0,0.0,0.5,0.0833,Low
2nd Quarter 2025,Bataan,Senior Citizen,1,0.0069125344627801975,0.007991369321133176,0.011227873896192113,0.005713829064610221,0.01814040835897231,0.01344547888280657,0.0106,Low
2nd Quarter 2025,Davao Oriental,Senior Citizen,1,0.01075067776011966,0.06777601196597177,0.2482471721043283,0.14013274749929888,0.003365429559689633,0.021407871365803497,0.0819,Low
2nd Quarter 2025,Quezon,Senior Citizen,1,0.008781389616391928,0.08319211215529194,0.005931289477738407,0.0016946541364966877,0.13988599599445387,0.006470497612078263,0.041,Low
2nd Quarter 2025,Siquijor,Senior Citizen,1,0.050787512968027915,0.07757238517400736,0.0005187211166650948,0.005941714609072904,0.08068471187399792,0.0,0.0359,Low
3rd Quarter 2025,City of Bacolod,Senior Citizen,1,0.0418863503222027,0.05218707283733646,0.0,0.004296035930482328,0.09793009177894943,0.006932239796914665,0.0339,Low
3rd Quarter 2025,Region 3,Senior Citizen,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
3rd Quarter 2025,Occidental Mindoro,Senior Citizen,1,0.0,0.10802833530106257,0.07343565525383708,0.021369539551357734,0.018654073199527745,0.011216056670602124,0.0388,Low
3rd Quarter 2025,Apayao,Senior Citizen,1,0.0017954242330973634,0.02754693751923669,0.006412229403919154,0.0,0.04688622140145686,0.059351595362675695,0.0237,Low
3rd Quarter 2025,Isabela,Senior Citizen,1,0.052784912685962526,0.031262390318743644,0.03336551224809943,0.08447827061318071,0.027987036494337085,0.005576720853660639,0.0392,Low
2nd Quarter 2025,Bataan,Senior Citizen,1,0.000897100184269227,0.009868102026961497,0.01726311705945107,0.0003879352148191252,0.015129473377945884,0.004606730675977112,0.008,Low
1st Quarter 2025,Romblon,Senior Citizen,1,0.05819228755889025,0.048857093002966326,0.004536730064561159,0.041092305007852034,0.043884138893735825,0.00785203280404816,0.0341,Low
1st Quarter 2025,Zambales,Senior Citizen,1,0.02837191131946479,0.02475827717550542,0.012305889246996778,0.01464986815118664,0.004980955171403457,0.005127453852915324,0.015,Low
3rd Quarter 2025,City of San Juan,Senior Citizen,1,0.008798922973362823,0.0,0.03634964900471199,0.0,0.033993653235888065,4.808154630252909e-05,0.0132,Low
2nd Quarter 2025,Eastern Samar,Senior Citizen,1,0.00038880248833592535,0.013365085536547434,0.00038880248833592535,0.005224533437013997,0.024980559875583203,2.4300155520995334e-05,0.0074,Low
2nd Quarter 2025,Leyte,Senior Citizen,1,0.0028591851322373124,0.05083988563259471,0.013983202287348106,0.02108649035025018,0.018182630450321657,0.004914224446032881,0.0186,Low
2nd Quarter 2025,City of Naga,Senior Citizen,1,0.021113831089351286,0.021725826193390453,0.02233782129742962,0.01591187270501836,0.00795593635250918,0.0033659730722154224,0.0154,Low
1st Quarter 2025,City of Iligan,Senior Citizen,1,0.005155904738521974,0.050085931745642034,0.009329732383992144,0.030935428431131843,0.0004910385465259023,0.00220967345936656,0.0164,Low
3rd Quarter 2025,City of San Juan,Senior Citizen,1,0.004005340453938585,0.009568313306631064,0.0035603026257231864,0.008455718736092568,0.3471295060080107,0.012683578104138851,0.0642,Low
2nd Quarter 2025,City of Zamboanga,Senior Citizen,1,0.014078245406046236,0.028304682868998222,0.012151748666271488,0.01111440426793124,0.026378186129223474,0.0,0.0153,Low
1st Quarter 2025,Masbate,Senior Citizen,1,0.10874775314559616,0.08687837028160575,0.011184341921310166,0.0019972039145196726,0.1604753345316557,0.01298182544437787,0.0637,Low
1st Quarter 2025,Region 3,Senior Citizen,1,0.015492805409562877,0.021105066658120755,0.02340445135239072,0.02377699974362261,0.006651791436995257,0.0072867260607614405,0.0163,Low
3rd Quarter 2025,City of Zamboanga,Senior Citizen,1,0.09037180313776058,0.02826133677197507,0.009563722329679777,0.04276810659789383,0.03417150225660864,0.0049430474962389856,0.035,Low
3rd Quarter 2025,Maguindanao del Norte,Senior Citizen,1,0.013258611262985238,0.00519409513395298,0.004784034991798797,0.004373974849644614,0.04168944778567523,0.014215418261344996,0.0139,Low
3rd Quarter 2025,Caraga,Senior Citizen,1,0.04498122034050784,0.03805411240806963,0.07505116613813732,0.05537188223916515,0.026482693475473988,0.014540179475069158,0.0424,Low
2nd Quarter 2025,City of Lucena,Senior Citizen,1,0.004761904761904762,0.01865079365079365,0.01335978835978836,0.06322751322751323,0.05568783068783069,0.001851851851851852,0.0263,Low
2nd Quarter 2025,Negros Oriental,Senior Citizen,1,0.018827177584583864,0.07821584805360209,0.06556287723572733,0.0024641453015117115,0.0,0.05108256271111357,0.036,Low
3rd Quarter 2025,Zambales,Senior Citizen,1,0.02206590461834778,0.02503873047774568,0.021877486077963405,0.007390193861742662,0.006489971946572876,0.013000879286521794,0.016,Low
1st Quarter 2025,Bukidnon,Senior Citizen,1,0.002455347442527487,0.0676198339924384,0.036569466776758944,0.010973012906870628,0.0030420233801225502,0.007040111251140759,0.0213,Low
3rd Quarter 2025,Rizal,Senior Citizen,1,0.07142857142857142,0.02064650677789364,0.014442127215849844,0.05031282586027112,0.03571428571428571,0.05990615224191866,0.0421,Low
1st Quarter 2025,City of Butuan,Senior Citizen,1,0.020110608345902465,0.0003770739064856712,0.008798391151332328,0.004901960784313725,0.07001005530417295,0.012192056309703369,0.0194,Low
1st Quarter 2025,Cavite,Senior Citizen,1,0.0066564505315582796,0.027918781725888325,0.042907767455224594,0.017527056795326117,0.06144047505028254,0.04142323532228714,0.033,Low
2nd Quarter 2025,Maguindanao del Sur,Senior Citizen,1,0.0,0.5,0.0,0.0,0.5,0.0,0.1667,Low
3rd Quarter 2025,Region 11,Senior Citizen,1,0.024994199579375948,0.026494824527920607,0.17806917095149352,0.2019781305431439,0.05560919385379946,0.008161753149067068,0.0826,Low
3rd Quarter 2025,Albay,Senior Citizen,1,0.018692908936811376,0.025614464638854882,0.044213202749788114,0.031829739146812315,0.0043789434033336475,0.0026367831245880024,0.0212,Low
2nd Quarter 2025,Sorsogon,Senior Citizen,1,0.011274252753015208,0.05554723200239718,0.0058056783279646414,0.0,0.03618248557944415,0.0,0.0181,Low
1st Quarter 2025,Region 7,Senior Citizen,1,0.08926548056853195,0.05513368452440115,0.0892157837193122,0.057886889971175824,0.001769207832223437,0.03655700228605507,0.055,Low
2nd Quarter 2025,City of Lapu-Lapu,Senior Citizen,1,0.02913334421413416,0.015341929165986616,0.032275175452913335,0.024767422882324138,0.026685164028072465,0.009751917741145748,0.023,Low
2nd Quarter 2025,City of Mandaluyong,Senior Citizen,1,0.007443928847641145,0.014936194895591648,0.02015661252900232,0.023250193348801237,0.042391724671307036,0.010682521268368135,0.0198,Low
1st Quarter 2025,Zambales,Senior Citizen,1,0.002755006047574251,0.02116650987770461,0.011020024190297004,0.0,0.02251041526676522,0.0,0.0096,Low
1st Quarter 2025,Region 1,Senior Citizen,1,0.05581751283161215,0.039051388287675466,0.0,0.015598911631933709,0.12109640714859934,0.00334704099931977,0.0392,Low
3rd Quarter 2025,Antique,Senior Citizen,1,0.022850140560801556,0.02245368701794853,0.001369566784401355,0.02645426367764723,0.01834498666474447,0.013119008145318243,0.0174,Low
2nd Quarter 2025,CAR,Senior Citizen,1,0.03747023096543269,0.03575102518213717,0.003318630835787664,0.0066161238955512024,0.06921917055366882,0.018981722869664472,0.0286,Low
3rd Quarter 2025,La Union,Senior Citizen,1,0.017600934267600933,0.017851184517851185,0.004647504647504647,0.006649506649506649,0.01645693312359979,0.0070904237570904236,0.0117,Low
2nd Quarter 2025,City of Olongapo,Senior Citizen,1,0.0028142589118198874,0.022420262664165105,0.010131332082551596,0.004033771106941838,0.007786116322701688,0.0,0.0079,Low
2nd Quarter 2025,Nueva Ecija,Senior Citizen,1,0.04919410246411528,0.055786121478840545,0.01667038048019609,0.022366441980948136,0.043122017343509185,0.007293001318403803,0.0324,Low
2nd Quarter 2025,Abra,Senior Citizen,1,0.045295242141036536,0.0,0.013062871707731521,0.000318606627017842,0.028196686491079013,0.06584536958368734,0.0255,Low
